Date,ES,VaR
2011-08-18,1869.9375352,1846.6857494
2011-08-17,1808.52155794,1822.46719768
2011-08-16,1839.13778787,1827.12762406
2011-08-15,1841.71012257,1785.74564002
2011-08-12,1838.92991635,1857.01751744
2011-08-11,1830.55977244,1811.76337527
2011-08-10,1851.71530807,1829.17814161
2011-08-09,1850.17810276,1846.94185733
2011-08-08,1882.73766566,1889.84813254
2011-08-05,1771.77942035,1758.82581598
2011-08-04,1856.24290395,1836.49778646
2011-08-03,1795.47036096,1855.77791039
2011-08-02,1799.25571583,1791.46569349
2011-08-01,1853.74298542,1874.68918916
2011-07-29,1865.44731788,1863.79539795
2011-07-28,1820.13192058,1798.29310449
2011-07-27,1952.78985329,1967.99537316
2011-07-26,1801.09545253,1795.62105945
2011-07-25,1794.86584163,1781.16181312
2011-07-22,1881.05659746,1847.8323426
2011-07-21,1871.51410147,1836.94474134
2011-07-20,1823.95544655,1814.94057746
2011-07-19,1771.68133943,1758.38471913
2011-07-18,1827.15108535,1854.17124461
2011-07-15,1913.38610694,1946.36361688
2011-07-14,1878.56812502,1858.19549753
2011-07-13,1819.56348408,1805.63768512
2011-07-12,1835.06921505,1859.01849797
2011-07-11,1859.05714204,1852.13323367
2011-07-08,1834.58719688,1853.20894287
2011-07-07,1902.66087892,1956.05373149
2011-07-06,1850.15828627,1883.35185235
2011-07-05,1854.57107182,1844.54752411
2011-07-01,1833.40699492,1829.73664854
2011-06-30,1875.77921876,1878.14426192
2011-06-29,1889.04318569,1874.31770399
2011-06-28,1877.62030733,1855.56238666
2011-06-27,1839.95952033,1805.03354004
2011-06-24,1887.65871641,1883.75857107
2011-06-23,1907.10867533,1946.67529418
2011-06-22,1892.35227088,1917.31230076
2011-06-21,1942.72403611,1945.31836083
2011-06-20,1934.48172202,1909.57682111
2011-06-17,1919.02432874,1897.53579537
2011-06-16,1923.84673506,1915.7345067
2011-06-15,1880.87147283,1896.60387881
2011-06-14,1881.74272064,1859.37320782
2011-06-13,1784.29776567,1777.50520509
2011-06-10,1811.44977534,1787.26008217
2011-06-09,1857.62130085,1882.30844096
2011-06-08,1883.35637883,1892.35620477
2011-06-07,1901.6523205,1888.52744926
2011-06-06,1846.12226701,1851.21957686
2011-06-03,1785.08568639,1792.05156669
2011-06-02,1836.92645924,1824.03253139
2011-06-01,1779.14150938,1807.25340819
2011-05-31,1883.35050985,1835.63133674
2011-05-27,1881.88059064,1903.43924826
2011-05-26,1721.29677204,1735.90427375
2011-05-25,1752.40255782,1744.82756973
2011-05-24,1782.04029576,1747.17387109
2011-05-23,1777.77675024,1728.72847883
2011-05-20,1856.15653886,1881.90200344
2011-05-19,1842.2686995,1830.69670834
2011-05-18,1768.80520789,1753.51922949
2011-05-17,1850.01654051,1852.57544142
2011-05-16,1824.94353919,1827.29854338
2011-05-13,1868.25678705,1874.55503843
2011-05-12,1855.31557668,1867.77074352
2011-05-11,1875.77302093,1855.03765002
2011-05-10,1839.18182027,1839.67253221
2011-05-09,1867.49315267,1851.99944708
2011-05-06,1829.22678499,1839.32567087
2011-05-05,1903.09661335,1899.58032662
2011-05-04,1852.43136628,1844.35323546
2011-05-03,1857.94175073,1855.46373037
2011-05-02,1872.00681886,1865.20860855
2011-04-29,1833.5899961,1808.89681681
2011-04-28,1894.41338655,1904.39396587
2011-04-27,1838.89416472,1801.41411973
2011-04-26,1811.59578771,1818.42123913
2011-04-25,1805.03371603,1784.54859189
2011-04-21,1827.13805815,1851.7616229
2011-04-20,1913.23279099,1875.02572045
2011-04-19,1877.88466571,1868.51921383
2011-04-18,1887.58196845,1870.97034936
2011-04-15,1880.36831095,1867.32442282
2011-04-14,1862.24570056,1816.49249672
2011-04-13,1884.1754491,1877.28567596
2011-04-12,1915.18428025,1891.87047085
2011-04-11,1810.84334655,1781.08936125
2011-04-08,1785.92723172,1786.50191096
2011-04-07,1796.44791615,1768.26421638
2011-04-06,1780.98854055,1760.90019058
2011-04-05,1801.98623997,1749.14721735
2011-04-04,1871.26445114,1873.0420657
2011-04-01,1796.38089531,1801.92042027
2011-03-31,1859.25377684,1872.28871609
2011-03-30,1812.09066337,1830.8702255
2011-03-29,1833.97414962,1837.8622947
2011-03-28,1845.2565265,1818.43632362
2011-03-25,1837.83701126,1815.73108227
2011-03-24,1781.5045482,1793.51482016
2011-03-23,1804.79013193,1778.54052801
2011-03-22,1837.09971441,1852.50095025
2011-03-21,1807.57177792,1816.77267395
2011-03-18,1875.64653523,1858.0901296
2011-03-17,1845.01318732,1836.72761462
2011-03-16,1858.79061442,1845.58642428
2011-03-15,1910.74792833,1884.75461493
2011-03-14,1858.25451091,1873.77728467
2011-03-11,1799.44602112,1798.82402053
2011-03-10,1852.19750962,1837.82142433
2011-03-09,1814.96706652,1814.22349374
2011-03-08,1857.31959313,1837.65712298
2011-03-07,1895.71359476,1906.99404785
2011-03-04,1841.51553276,1823.11527468
2011-03-03,1812.24444982,1795.21283613
2011-03-02,1812.14128313,1819.88087477
2011-03-01,1798.43581905,1802.73667599
2011-02-28,1776.53231213,1799.76920554
2011-02-25,1862.77256909,1892.22164636
2011-02-24,1837.7150652,1840.27835391
2011-02-23,1833.24401012,1821.06868077
2011-02-22,1913.37353047,1902.61379001
2011-02-18,1836.38502255,1836.501661
2011-02-17,1757.35909791,1769.99315428
2011-02-16,1931.91756204,1912.19367957
2011-02-15,1858.32779095,1841.61456351
2011-02-14,1862.09218013,1851.9325049
2011-02-11,1899.44342343,1854.93219913
2011-02-10,1940.18090398,1952.91902861
2011-02-09,1893.52806172,1932.72809332
2011-02-08,1890.19638663,1924.71450657
2011-02-07,1827.89316995,1817.00070228
2011-02-04,1899.8632882,1886.15638218
2011-02-03,1892.81615092,1869.46860888
2011-02-02,1813.4322893,1814.8129559
2011-02-01,1820.37305961,1825.56710415
2011-01-31,1849.3835289,1828.35542285
2011-01-28,1906.90495921,1886.00001274
2011-01-27,1911.50542501,1861.18087565
2011-01-26,1855.00670044,1832.11028832
2011-01-25,1810.09075653,1814.61258916
2011-01-24,1764.87181621,1739.43023559
2011-01-21,1805.10596048,1820.96055536
2011-01-20,1911.67432152,1942.16060159
2011-01-19,1823.55442371,1806.02043438
2011-01-18,1871.30445691,1891.46652912
2011-01-14,1785.07743085,1761.4646076
2011-01-13,1875.53363097,1884.11051636
2011-01-12,1925.14655484,1905.51292251
2011-01-11,1813.09801942,1810.15091391
2011-01-10,1937.84359812,1912.73590065
2011-01-07,1858.8043071,1858.19764282
2011-01-06,1894.24526188,1895.48176927
2011-01-05,1869.90753614,1857.45812871
2011-01-04,1941.95220291,1974.17901028
2011-01-03,1953.2245048,1946.59006571
2010-12-31,1847.29002815,1842.86324243
2010-12-30,1901.17127911,1920.10291499
2010-12-29,1930.88272928,1916.0909651
2010-12-28,1930.44687046,1920.8900321
2010-12-27,1913.85767483,1907.85725983
2010-12-23,1867.17425285,1859.17738976
2010-12-22,1881.72187476,1901.35568497
2010-12-21,1901.76621099,1911.86982811
2010-12-20,1846.43075715,1845.39424535
2010-12-17,1861.84782559,1847.5202123
2010-12-16,1849.88923523,1835.11938702
2010-12-15,1891.25395832,1905.41964211
2010-12-14,1856.56288856,1853.52196293
2010-12-13,1878.72652291,1887.83791374
2010-12-10,1840.17835741,1809.37927678
2010-12-09,1824.73836125,1822.75840085
2010-12-08,1924.7838224,1890.94869987
2010-12-07,1918.70183412,1905.84656468
2010-12-06,1919.04033064,1947.28580585
2010-12-03,1854.74712828,1883.8139129
2010-12-02,1861.64737973,1874.34882138
2010-12-01,1931.59493953,1925.66150973
2010-11-30,1831.40051279,1845.69404606
2010-11-29,1878.18620058,1880.30715801
2010-11-26,1895.43222864,1845.69220522
2010-11-24,1902.19064624,1863.85724903
2010-11-23,1890.05192927,1885.99013172
2010-11-22,1828.28425865,1822.87286813
2010-11-19,1892.16309127,1858.52079149
2010-11-18,1857.54696863,1861.53227701
2010-11-17,1964.47191156,1921.3077433
2010-11-16,1955.30022661,1921.42483743
2010-11-15,1899.62044894,1932.60104077
2010-11-12,1862.03572413,1824.36811159
2010-11-11,1802.02090015,1806.75447533
2010-11-10,1932.96465412,1984.34880589
2010-11-09,1871.02341035,1836.69256146
2010-11-08,2019.05521774,2012.23164827
2010-11-05,1963.39980237,1956.88453783
2010-11-04,1957.84360286,1909.80633856
2010-11-03,2021.61377848,2031.64842642
2010-11-02,1952.91714513,1929.61586594
2010-11-01,1968.86926486,1969.72284439
2010-10-29,1967.97661748,1950.42216211
2010-10-28,1842.70527837,1800.95198298
2010-10-27,1925.65771869,1899.37769495
2010-10-26,1930.3581538,1937.61257442
2010-10-25,1962.76074548,1936.67131766
2010-10-22,1949.54780583,1920.30588503
2010-10-21,1873.0439,1839.59566535
2010-10-20,1855.98162108,1856.44654755
2010-10-19,1895.40928305,1880.86943065
2010-10-18,1956.52119622,1939.14304999
2010-10-15,1932.62268763,1944.91394333
2010-10-14,1879.0456858,1892.37716792
2010-10-13,1910.72681147,1901.66077121
2010-10-12,1854.67588557,1836.83235077
2010-10-11,1969.06961992,1967.7291802
2010-10-08,1927.76559959,1925.70039404
2010-10-07,1927.57258853,1936.36708837
2010-10-06,1883.75047578,1900.02261214
2010-10-05,1887.82787072,1857.32039508
2010-10-04,1915.84910604,1932.96115654
2010-10-01,1924.28193441,1925.30205761
2010-09-30,1979.07382177,2013.3420449
2010-09-29,1958.39069862,1961.59708783
2010-09-28,1940.03302637,1963.10724587
2010-09-27,1982.76428839,1954.87248123
2010-09-24,1856.34146176,1843.44743939
2010-09-23,1999.45336304,2002.23771991
2010-09-22,1887.69983475,1864.88313709
2010-09-21,1965.67553506,1972.38988867
2010-09-20,2000.52705054,1973.75079265
2010-09-17,1896.64312513,1899.23078304
2010-09-16,1828.64059309,1783.70383373
2010-09-15,1931.13985758,1953.23238578
2010-09-14,1923.79909002,1941.37015627
2010-09-13,1918.19678435,1873.56367446
2010-09-10,1986.19251621,1976.99254515
2010-09-09,1940.85983496,1931.10782624
2010-09-08,1931.1442817,1878.38974738
2010-09-07,1921.63629515,1924.35660916
2010-09-03,1909.41358466,1919.21661884
2010-09-02,1961.43895465,1953.94228949
2010-09-01,1966.29520958,1937.78208218
2010-08-31,1908.53654244,1896.2472999
2010-08-30,1923.33614765,1867.52338806
2010-08-27,1944.35613317,1954.03484267
2010-08-26,1890.37619447,1892.1839402
2010-08-25,1924.75091078,1911.92192513
2010-08-24,1862.72534417,1861.9105617
2010-08-23,1998.41597075,2015.63557202
2010-08-20,1968.17068367,1922.41273371
2010-08-19,1921.87029702,1919.40845392
2010-08-18,1901.13997804,1939.94393669
2010-08-17,1891.75908643,1849.55215837
2010-08-16,1860.48461463,1858.78291025
2010-08-13,1954.52060064,1948.43533263
2010-08-12,1894.02576634,1911.70612519
2010-08-11,1948.92564656,1939.36299247
2010-08-10,1914.92877063,1915.30011946
2010-08-09,2047.60131775,2074.84895161
2010-08-06,1863.71798747,1854.20128518
2010-08-05,1968.11113659,1976.67177932
2010-08-04,1929.15244529,1918.32670382
2010-08-03,1985.53207943,1992.814438
2010-08-02,1973.21612532,1970.08284469
2010-07-30,1943.662546,1958.67281034
2010-07-29,1929.27540663,1933.43655548
2010-07-28,1842.35755249,1799.7652952
2010-07-27,1901.30362059,1896.95574282
2010-07-26,1974.06486211,1946.13267828
2010-07-23,1993.28999344,1954.0717088
2010-07-22,1874.84697211,1870.03053926
2010-07-21,1934.41595519,1944.76741791
2010-07-20,1925.29927901,1889.66009924
2010-07-19,1967.86327408,1987.46564699
2010-07-16,1901.00903893,1873.24686576
2010-07-15,1865.34384859,1832.30008452
2010-07-14,1850.42662622,1882.07917528
2010-07-13,1846.59440556,1785.01047625
2010-07-12,1900.36400852,1908.81588429
2010-07-09,1997.777601,1971.56544852
2010-07-08,1993.58170497,2004.48943624
2010-07-07,1894.59719701,1865.79238375
2010-07-06,1903.56547433,1866.33221741
2010-07-02,2052.82736889,2045.73622601
2010-07-01,1979.87353833,1982.05554187
2010-06-30,1991.47324369,1927.54092154
2010-06-29,1955.13113463,1956.90154728
2010-06-28,1954.61679264,1971.84359687
2010-06-25,1991.44628715,1954.91895509
2010-06-24,1997.56318051,1952.11506246
2010-06-23,2037.96931998,2014.43186375
2010-06-22,2013.83546638,1986.3425091
2010-06-21,1937.60880218,1930.25582443
2010-06-18,1922.40411162,1899.75095617
2010-06-17,2044.15459792,2066.23224175
2010-06-16,1958.78315798,1885.26459236
2010-06-15,2123.98513263,2059.01576484
2010-06-14,1999.40221377,2015.96440336
2010-06-11,2033.49156362,2056.63067746
2010-06-10,2096.3324455,2054.60322874
2010-06-09,1974.01313946,1959.0670534
2010-06-08,1958.90222222,1948.1968293
2010-06-07,1982.07094487,1957.23829941
2010-06-04,1955.49521825,1938.36612976
2010-06-03,1978.22421258,2008.94320615
2010-06-02,1985.65607548,1964.35628345
2010-06-01,2044.05120593,2067.73449239
2010-05-28,2042.27400072,2057.06146725
2010-05-27,2077.9090855,2073.4420714
2010-05-26,2006.29002874,1952.17373335
2010-05-25,1996.17395049,1998.33857392
2010-05-24,1930.90440648,1932.03348256
2010-05-21,1974.97535691,2007.46408905
2010-05-20,1976.27449035,1975.40011051
2010-05-19,2076.32239654,2106.2611163
2010-05-18,1973.41377395,1942.84910984
2010-05-17,2013.36050351,2024.48332306
2010-05-14,2000.6603232,1954.48922296
2010-05-13,1996.65210661,2006.89812074
2010-05-12,2007.79773131,2052.3037935
2010-05-11,2102.76224448,2096.25254316
2010-05-10,1971.12899842,1983.49824611
2010-05-07,1985.44206622,1984.99412092
2010-05-06,2095.67031537,2031.29861743
2010-05-05,2038.62074899,1976.17849539
2010-05-04,2002.38198301,1984.43121343
2010-05-03,2028.19649065,2047.37268372
2010-04-30,2025.48988458,2007.47645127
2010-04-29,2081.39131892,2056.59520623
2010-04-28,2029.83283637,2037.86857855
2010-04-27,2073.1258282,2108.72469566
2010-04-26,1955.01327563,1955.37085639
2010-04-23,2042.37922172,2014.65717925
2010-04-22,2045.97570213,2080.67603429
2010-04-21,1916.5237117,1925.11315186
2010-04-20,2121.87078004,2099.23021594
2010-04-19,2047.46149896,2012.09100229
2010-04-16,1958.40591385,1936.79744731
2010-04-15,2153.1736973,2158.74478276
2010-04-14,2034.05018799,2026.11338707
2010-04-13,2063.28084446,2027.25024734
2010-04-12,1952.82093237,1932.09105346
2010-04-09,2023.16459746,2049.82103768
2010-04-08,2015.81937906,2039.86115155
2010-04-07,1942.97660475,1935.96137358
2010-04-06,2036.26889976,2019.90723266
2010-04-05,1995.02014285,1997.11253752
2010-04-01,1984.01840008,1991.21724425
2010-03-31,2057.92800422,2057.41413369
2010-03-30,2064.93522368,2081.25149294
2010-03-29,2022.4263929,1983.51377402
2010-03-26,2065.82959108,2074.75304126
2010-03-25,1961.04843445,1951.5408351
2010-03-24,2024.22044346,2037.38500722
2010-03-23,2000.04573685,1994.42903797
2010-03-22,1866.50103324,1836.96792868
2010-03-19,1798.93429798,1794.1545823
2010-03-18,1815.67070795,1820.46031043
2010-03-17,1889.40687084,1833.77293918
2010-03-16,1824.36075806,1805.18939346
2010-03-15,1837.83619005,1812.15239683
2010-03-12,1892.11026116,1880.01704014
2010-03-11,1831.29602475,1813.41976226
2010-03-10,1879.79896736,1869.91115782
2010-03-09,1843.64673594,1800.93606159
2010-03-08,1834.29103231,1845.32343466
2010-03-05,1822.37741191,1763.48993304
2010-03-04,1871.89497612,1882.86869741
2010-03-03,1850.45108996,1842.05752059
2010-03-02,1853.44256775,1829.23176207
2010-03-01,1918.46660252,1944.00452265
2010-02-26,1882.76129181,1892.49636363
2010-02-25,1887.46629204,1919.30203084
2010-02-24,1862.94485481,1812.51918003
2010-02-23,1920.96315172,1925.28070665
2010-02-22,1929.86915707,1926.90974013
2010-02-19,1898.17273819,1897.42584158
2010-02-18,1880.46314636,1862.37797756
2010-02-17,1850.32015195,1856.85302984
2010-02-16,1859.88612455,1833.28703933
2010-02-12,1865.94900957,1875.31882246
2010-02-11,1915.55668003,1876.49407992
2010-02-10,1876.88269535,1874.6915657
2010-02-09,1894.39614887,1907.99947882
2010-02-08,1882.51367511,1873.97496186
2010-02-05,1760.71745445,1732.97573089
2010-02-04,1908.13358338,1916.29471515
2010-02-03,1925.14285954,1911.25918765
2010-02-02,1947.04547568,1965.46186533
2010-02-01,1913.98595314,1958.15409243
2010-01-29,1820.41473202,1815.42456789
2010-01-28,1936.86874561,1952.4895041
2010-01-27,1851.96600255,1821.53828692
2010-01-26,1960.88720868,1936.87088303
2010-01-25,1905.12796756,1877.74769493
2010-01-22,1979.04022689,1977.89325509
2010-01-21,1899.48153156,1883.34066902
2010-01-20,1903.44321452,1923.71948849
2010-01-19,1899.27853748,1969.5160735
2010-01-15,1922.99977803,1931.80171148
2010-01-14,1916.51370214,1890.78475215
2010-01-13,1860.3683002,1858.73526233
2010-01-12,1913.479762,1898.40282165
2010-01-11,2014.94800656,1991.85894729
2010-01-08,1926.89627538,1924.40024515
2010-01-07,1985.29595683,1966.82699974
2010-01-06,1854.80679722,1875.24950936
2010-01-05,1856.83822211,1864.03537838
2010-01-04,1944.87569269,1945.40887355
2009-12-31,1989.0514513,1960.24143269
2009-12-30,1982.59493294,1967.92799587
2009-12-29,1951.60774347,1925.30126671
2009-12-28,1997.64968084,2041.93620777
2009-12-24,1915.12234915,1918.97211918
2009-12-23,1942.48033742,1947.30314427
2009-12-22,1850.57767861,1830.65690642
2009-12-21,1817.31854715,1823.55725888
2009-12-18,1932.28904374,1941.58237081
2009-12-17,2037.62131678,2040.39607545
2009-12-16,1967.76092578,1954.3475425
2009-12-15,1981.82338049,2023.42305724
2009-12-14,1937.59688493,1895.0155184
2009-12-11,1954.31179277,1945.0278871
2009-12-10,1985.04409069,1986.26897326
2009-12-09,1915.55520439,1909.47627713
2009-12-08,1952.79291236,1918.74049569
2009-12-07,1940.87728239,1948.89467268
2009-12-04,1919.22474066,1901.99274522
2009-12-03,1933.36157955,1920.61192341
2009-12-02,1926.23786335,1913.10136664
2009-12-01,1940.52204404,1937.04304884
2009-11-30,2013.74011458,1979.21900815
2009-11-27,1955.66809513,1931.66249448
2009-11-25,2024.67314459,2041.91961289
2009-11-24,2036.83161007,2073.06529625
2009-11-23,1884.19750778,1844.28024673
2009-11-20,2045.46084034,2026.69941123
2009-11-19,1950.08581007,1938.43364873
2009-11-18,1961.36376194,1948.89454612
2009-11-17,1964.33968978,1925.34435498
2009-11-16,2016.95812766,2032.71672979
2009-11-13,1985.04624795,1985.9696944
2009-11-12,1921.21122509,1892.68846761
2009-11-11,1927.52270618,1913.20646698
2009-11-10,2041.54342035,2093.00447195
2009-11-09,1984.6957946,1964.86166659
2009-11-06,2011.25400042,1980.70417166
2009-11-05,1940.64450074,1934.66183347
2009-11-04,1968.47941019,1966.59494381
2009-11-03,1866.6470989,1837.04590336
2009-11-02,1936.8577793,1929.90019704
2009-10-30,1982.20380058,1954.37318639
2009-10-29,2084.92175703,2112.05930611
2009-10-28,2025.03393758,2003.56595596
2009-10-27,2018.9560083,2058.1063172
2009-10-26,2019.41162028,2037.89855062
2009-10-23,1961.2196845,1930.74199763
2009-10-22,1963.81041396,1930.02676052
2009-10-21,1926.19447169,1932.60012607
2009-10-20,1896.17716327,1927.6526367
2009-10-19,1890.18105318,1877.07595895
2009-10-16,1896.47833885,1889.44762168
2009-10-15,1914.85363191,1949.47632492
2009-10-14,1903.45387659,1878.62684446
2009-10-13,1862.28216578,1827.82114495
2009-10-12,1843.29983442,1825.4032464
2009-10-09,1867.33719413,1827.58403898
2009-10-08,2009.42517641,2023.83483413
2009-10-07,1940.44512478,1985.94591794
2009-10-06,1985.93521226,2002.0233606
2009-10-05,1954.36707392,1970.51424025
2009-10-02,1903.57998246,1904.17680752
2009-10-01,1910.80451679,1879.15274918
2009-09-30,1900.45617915,1886.05036188
2009-09-29,1937.27958159,1943.55973982
2009-09-28,1912.37602069,1930.94540723
2009-09-25,1870.67110347,1892.69478741
2009-09-24,1974.45344241,1974.69426533
2009-09-23,1936.96596196,1926.19414144
2009-09-22,1951.19474985,1966.04195569
2009-09-21,1910.47197169,1903.81721728
2009-09-18,1875.14985033,1841.20967923
2009-09-17,1937.93228843,1917.08977207
2009-09-16,1949.06644637,1888.38355769
2009-09-15,1931.02737679,1897.88779134
2009-09-14,1950.02980602,1936.56136325
2009-09-11,2052.4640503,2080.37472495
2009-09-10,1922.23711293,1947.54238264
2009-09-09,1905.73222995,1897.79154951
2009-09-08,1971.15890996,1970.56268317
2009-09-04,2008.06892717,1981.01093651
2009-09-03,1960.24550659,1898.40604158
2009-09-02,1966.95576163,1947.83570116
2009-09-01,1985.40292148,2023.55283284
2009-08-31,1960.19951492,1978.54572839
2009-08-28,1966.93564845,1948.07397239
2009-08-27,1944.95329578,1945.50855557
2009-08-26,1962.46924353,1972.62132249
2009-08-25,1953.55734918,1967.15003218
2009-08-24,2029.54438996,2002.54910179
2009-08-21,2033.24410621,2053.13939548
2009-08-20,1942.94497041,1925.5362087
2009-08-19,1893.52168316,1881.35972519
2009-08-18,1916.5230383,1938.59317248
2009-08-17,1991.45664518,2042.35952276
2009-08-14,1915.00026454,1900.76078313
2009-08-13,1919.08949583,1919.50468389
2009-08-12,1914.30791008,1921.23515345
2009-08-11,1988.7171402,1962.82344529
2009-08-10,1897.96563449,1858.59339236
2009-08-07,1949.20650075,1933.20486221
2009-08-06,1961.56918126,1974.9581328
2009-08-05,1987.07393272,1979.63195457
2009-08-04,1933.36279376,1922.77525625
2009-08-03,1958.65579596,1948.29915503
2009-07-31,2029.90239484,2043.2262689
2009-07-30,1947.26875819,1971.65574614
2009-07-29,1937.36335068,1929.49834485
2009-07-28,1940.67737072,1947.97597021
2009-07-27,2004.50742565,2002.54851482
2009-07-24,1980.4651668,2002.52255874
2009-07-23,1917.58993925,1956.35346653
2009-07-22,1973.38011353,1986.37294981
2009-07-21,1915.6508413,1932.19130649
2009-07-20,1859.78071115,1826.2673883
2009-07-17,1964.33634591,1915.81518912
2009-07-16,1917.10899278,1943.15365917
2009-07-15,1999.88220313,1970.18875296
2009-07-14,1951.01930006,1946.04706459
2009-07-13,1976.76704271,1995.96154971
2009-07-10,2014.66368969,1992.0994527
2009-07-09,1956.0029664,1970.86342669
2009-07-08,1975.00179664,1973.83108947
2009-07-07,1909.55381484,1919.15701095
2009-07-06,1868.31898452,1860.84838617
2009-07-02,2005.58630991,2015.78924957
2009-07-01,2061.70621723,2083.65652555
2009-06-30,1994.73733962,1951.88337678
2009-06-29,2021.41233896,1974.73038486
2009-06-26,1975.47128492,1960.71078142
2009-06-25,2038.64994901,2031.36888359
2009-06-24,1963.13703246,1944.96502356
2009-06-23,2027.09706644,2045.03051788
2009-06-22,2008.1863084,2028.90155735
2009-06-19,1992.84452382,1967.92311309
2009-06-18,1972.21258107,1972.00542526
2009-06-17,1900.56441337,1919.98788243
2009-06-16,1985.73256634,1957.25421145
2009-06-15,2045.36834201,2037.15327621
2009-06-12,2048.45350098,2031.3155682
2009-06-11,1950.17408764,1967.54535989
2009-06-10,2016.51230103,2023.33910059
2009-06-09,1961.90396543,1995.80191515
2009-06-08,1947.58164218,1949.78383804
2009-06-05,1943.33054086,1897.13760696
2009-06-04,1910.58011704,1902.59387474
2009-06-03,1958.89874392,1927.5592065
2009-06-02,1952.51361211,1944.27263218
2009-06-01,2023.36088574,2042.36263395
2009-05-29,2034.96360213,2036.98664939
2009-05-28,1994.78719555,1948.89118958
2009-05-27,2038.96212577,2061.10306825
2009-05-26,2043.1524817,2030.72019579
2009-05-22,1981.64780216,1961.09171446
2009-05-21,1985.55346876,2005.32238102
2009-05-20,2019.47597338,1986.91225158
2009-05-19,2005.91600908,2000.42406763
2009-05-18,2018.28341466,2037.00648826
2009-05-15,1961.37487594,1940.61894764
2009-05-14,2072.35914374,2056.18454763
2009-05-13,2023.54787054,2026.21029092
2009-05-12,2043.27110141,1996.66310373
2009-05-11,1954.41826456,1954.81803803
2009-05-08,2028.18287394,2048.33588799
2009-05-07,2083.39907252,2063.49416
2009-05-06,2028.08530752,2017.44045147
2009-05-05,2055.86387722,2026.69825478
2009-05-04,2055.4064561,2074.83193231
2009-05-01,2120.95673574,2171.31901998
2009-04-30,2072.36894572,2038.12504996
2009-04-29,2011.85371204,2006.19296622
2009-04-28,2015.07710521,1995.54511381
2009-04-27,2054.64150867,2044.4225224
2009-04-24,2107.73115181,2151.72735935
2009-04-23,2037.05409322,2026.80086179
2009-04-22,2021.01874484,2045.14722424
2009-04-21,2050.22804841,2038.10292209
2009-04-20,2057.91607257,2107.75403236
2009-04-17,2029.06348145,1994.59836436
2009-04-16,2069.16520079,2113.44175091
2009-04-15,2032.51677778,2011.01729004
2009-04-14,1988.85632502,1916.79582979
2009-04-13,2066.54034433,2046.90935399
2009-04-09,1994.71634249,2023.01699245
2009-04-08,2068.93291354,2080.29665726
2009-04-07,2017.43379197,1982.5514312
2009-04-06,2048.30138559,2065.0026553
2009-04-03,2015.80693615,2040.45136836
2009-04-02,2085.0781612,2093.71747316
2009-04-01,2042.39258965,2056.61790247
2009-03-31,2098.99696337,2086.7816061
2009-03-30,2008.44777351,1973.35321183
2009-03-27,1875.84332293,1877.04637781
2009-03-26,2038.67153063,2020.62680469
2009-03-25,2054.11883551,2054.33662682
2009-03-24,2052.30268312,2052.44488183
2009-03-23,2067.04832786,2061.348374
2009-03-20,1959.0152942,1971.49057401
2009-03-19,2010.1877084,2007.98779961
2009-03-18,2042.08334367,2037.43333621
2009-03-17,2081.51645208,2080.33629783
2009-03-16,2037.80401473,2022.43242411
2009-03-13,2065.26973806,2078.46188364
2009-03-12,2054.69441851,2033.67983995
2009-03-11,2025.78814383,2016.38344301
2009-03-10,2077.99234595,2077.39135039
2009-03-09,1976.38577753,1999.73560121
2009-03-06,1970.46536784,1980.4462387
2009-03-05,2022.29941901,2030.52654566
2009-03-04,2002.34712504,2010.91647309
2009-03-03,2066.59843681,2092.19441741
2009-03-02,1981.35737331,1948.45175336
2009-02-27,2045.78454091,2032.27042658
2009-02-26,2022.25922466,2009.78496576
2009-02-25,2083.38315369,2071.13736183
2009-02-24,2099.61965508,2080.64884817
2009-02-23,2029.13004666,1991.6804233
2009-02-20,2030.1291026,2052.10938198
2009-02-19,1997.81080132,1985.98023836
2009-02-18,2065.9625611,2082.91822955
2009-02-17,1999.80289407,1975.90709332
2009-02-13,2012.14010468,2018.97220888
2009-02-12,1933.89462231,1902.14771683
2009-02-11,2024.90554414,2012.8469758
2009-02-10,1954.29595543,1933.57444787
2009-02-09,2031.28382241,2027.42783834
2009-02-06,1966.84599536,1977.95090476
2009-02-05,2044.79635259,2003.96340799
2009-02-04,2068.11143539,2092.98380077
2009-02-03,2040.42210181,1990.43599597
2009-02-02,2034.31674032,2067.30556941
2009-01-30,1984.79049787,1991.78239287
2009-01-29,1988.93795267,1986.97625412
2009-01-28,2035.42541491,2005.16016146
2009-01-27,2066.64660753,2125.37312164
2009-01-26,2095.24643793,2137.72327593
2009-01-23,2493.89378254,2470.28458221
2009-01-22,2539.12589909,2505.32974243
2009-01-21,2473.2893878,2506.11326277
2009-01-20,2477.82550632,2481.7917236
2009-01-16,2489.66746266,2509.04581659
2009-01-15,2499.18592253,2501.32994791
2009-01-14,2385.67235708,2387.41832501
2009-01-13,2378.71585435,2361.43284358
2009-01-12,2545.85066687,2497.04306891
2009-01-09,2436.98197278,2434.24809527
2009-01-08,2491.52175466,2507.82347024
2009-01-07,2453.18970857,2428.53437848
2009-01-06,2425.41644823,2422.53980119
2009-01-05,2433.4404446,2479.95604205
2009-01-02,2443.05774023,2446.88505491
2008-12-31,2464.66705398,2454.38768695
2008-12-30,2525.70961381,2556.5395416
2008-12-29,2557.64734202,2562.03711683
