Date,ES,VaR
2011-08-18,1790.43430565,1785.86464896
2011-08-17,1789.02256716,1784.44929589
2011-08-16,1789.73164006,1785.15281
2011-08-15,1788.05563488,1783.47493987
2011-08-12,1787.27798416,1782.69685909
2011-08-11,1789.58925563,1785.00926914
2011-08-10,1791.51511172,1786.9361328
2011-08-09,1788.84002791,1784.25931214
2011-08-08,1787.43269121,1782.85148186
2011-08-05,1788.37633239,1783.79549719
2011-08-04,1789.95373252,1785.37378103
2011-08-03,1781.6188911,1777.03286787
2011-08-02,1784.72072987,1780.13564889
2011-08-01,1788.1529524,1783.57203153
2011-07-29,1781.63474953,1777.05163794
2011-07-28,1781.50210266,1776.91882999
2011-07-27,1782.81553556,1778.23420153
2011-07-26,1780.75294916,1776.17081399
2011-07-25,1779.56864006,1774.98608045
2011-07-22,1778.58035656,1773.99745852
2011-07-21,1782.84860901,1778.26735642
2011-07-20,1786.7443048,1782.16814015
2011-07-19,1788.79618446,1784.22081805
2011-07-18,1786.58148436,1782.00442503
2011-07-15,1784.22825657,1779.64911342
2011-07-14,1783.78236896,1779.20275367
2011-07-13,1783.02859902,1778.44828961
2011-07-12,1778.89834228,1774.3147035
2011-07-11,1779.46655304,1774.88306256
2011-07-08,1778.81869272,1774.2337768
2011-07-07,1779.01645522,1774.43165374
2011-07-06,1785.04989887,1780.46620804
2011-07-05,1782.40338988,1777.81855142
2011-07-01,1783.11912551,1778.53516702
2011-06-30,1783.28061972,1778.69673346
2011-06-29,1786.70466277,1782.12191777
2011-06-28,1785.00930646,1780.42581655
2011-06-27,1784.09152784,1779.50736769
2011-06-24,1779.91817388,1775.33185016
2011-06-23,1778.80600069,1774.21791116
2011-06-22,1777.77417991,1773.18941253
2011-06-21,1777.91388072,1773.33078359
2011-06-20,1777.86514621,1773.28202622
2011-06-17,1774.69175691,1770.10731506
2011-06-16,1775.11585366,1770.5329711
2011-06-15,1777.47820692,1772.89604813
2011-06-14,1777.77760674,1773.19574586
2011-06-13,1780.45457496,1775.87518662
2011-06-10,1781.76147793,1777.1825832
2011-06-09,1783.26349162,1778.6848817
2011-06-08,1782.59838554,1778.01871218
2011-06-07,1778.72730614,1774.14621759
2011-06-06,1776.2051257,1771.62356252
2011-06-03,1781.02127137,1776.44132372
2011-06-02,1787.84633574,1783.26882984
2011-06-01,1786.28721871,1781.70901428
2011-05-31,1776.28896397,1771.70766667
2011-05-27,1781.10628775,1776.52740455
2011-05-26,1783.80702644,1779.22998695
2011-05-25,1774.79050437,1770.21057505
2011-05-24,1774.54831032,1769.96831966
2011-05-23,1774.88805268,1770.3092308
2011-05-20,1770.37537829,1765.79519038
2011-05-19,1769.84700084,1765.26637168
2011-05-18,1767.38379698,1762.80073779
2011-05-17,1767.52406661,1762.94106898
2011-05-16,1769.08293476,1764.50081945
2011-05-13,1769.30097918,1764.71908333
2011-05-12,1768.4843843,1763.90230549
2011-05-11,1766.09000695,1761.50647486
2011-05-10,1761.01515312,1756.43010204
2011-05-09,1765.45622094,1760.87307123
2011-05-06,1764.65926102,1760.07583834
2011-05-05,1763.37199169,1758.78777146
2011-05-04,1760.64844953,1756.0627632
2011-05-03,1746.79668044,1742.20845607
2011-05-02,1741.36109742,1736.7710835
2011-04-29,1744.187674,1739.60029462
2011-04-28,1744.20627186,1739.61891694
2011-04-27,1745.53290182,1740.9467804
2011-04-26,1741.4608887,1736.87139071
2011-04-25,1731.11484547,1726.52488621
2011-04-21,1730.17949609,1725.58706094
2011-04-20,1727.78736277,1723.1939847
2011-04-19,1726.56957553,1721.97163024
2011-04-18,1728.39953315,1723.80204414
2011-04-15,1720.90450523,1716.3050015
2011-04-14,1720.53871223,1715.93616595
2011-04-13,1715.00505936,1710.40163826
2011-04-12,1711.5334819,1706.92775225
2011-04-11,1712.53617569,1707.92447423
2011-04-08,1679.94515883,1675.36018045
2011-04-07,1681.1925561,1676.60795523
2011-04-06,1680.25053322,1675.66575307
2011-04-05,1682.99349325,1678.40997299
2011-04-04,1684.16413457,1679.58146939
2011-04-01,1685.50097919,1680.91904652
2011-03-31,1687.55638442,1682.97781025
2011-03-30,1691.05103646,1686.47382948
2011-03-29,1684.3139126,1679.73283462
2011-03-28,1684.26290424,1679.68110592
2011-03-25,1687.65889156,1683.07718527
2011-03-24,1687.80772513,1683.22620461
2011-03-23,1687.4635923,1682.88202793
2011-03-22,1687.57399352,1682.99023415
2011-03-21,1687.72401351,1683.14141117
2011-03-18,1687.61214156,1683.02950363
2011-03-17,1687.53972277,1682.9575396
2011-03-16,1685.60129729,1681.01731494
2011-03-15,1681.72654016,1677.14027663
2011-03-14,1684.15410319,1679.56897567
2011-03-11,1680.24653193,1675.6591387
2011-03-10,1679.51045745,1674.92152937
2011-03-09,1679.86077706,1675.27431734
2011-03-08,1684.21382789,1679.6281875
2011-03-07,1682.71897163,1678.13295007
2011-03-04,1682.46365697,1677.87422985
2011-03-03,1689.74633803,1685.15951715
2011-03-02,1691.3786427,1686.79270484
2011-03-01,1693.91385798,1689.33007316
2011-02-28,1706.59923437,1702.01650841
2011-02-25,1722.77240951,1718.18991519
2011-02-24,1739.1924861,1734.6106962
2011-02-23,1740.52260778,1735.93389202
2011-02-22,1739.01798315,1734.42688174
2011-02-18,1734.37802331,1729.78638395
2011-02-17,1733.83354531,1729.24145059
2011-02-16,1728.95171468,1724.35217555
2011-02-15,1728.97259655,1724.3730622
2011-02-14,1725.89812863,1721.29688445
2011-02-11,1722.6581192,1718.05618054
2011-02-10,1725.32467806,1720.72485614
2011-02-09,1724.64819671,1720.05105387
2011-02-08,1728.67538746,1724.080595
2011-02-07,1734.43363474,1729.84116604
2011-02-04,1732.70728777,1728.11352764
2011-02-03,1729.95437077,1725.35954542
2011-02-02,1727.3932138,1722.79746985
2011-02-01,1726.2761652,1721.67873613
2011-01-31,1725.38442678,1720.78653008
2011-01-28,1724.88496512,1720.28676453
2011-01-27,1724.0335581,1719.43485336
2011-01-26,1722.72027659,1718.12079042
2011-01-25,1723.47285201,1718.88277154
2011-01-24,1728.58715573,1723.99728789
2011-01-21,1722.46055484,1717.86993034
2011-01-20,1739.23324069,1734.64504962
2011-01-19,1739.34390289,1734.75581918
2011-01-18,1741.80714663,1737.22007062
2011-01-14,1745.22998976,1740.6436784
2011-01-13,1755.11949135,1750.52537727
2011-01-12,1754.5821177,1749.98421678
2011-01-11,1754.5784936,1749.98097118
2011-01-10,1759.06868286,1754.47247517
2011-01-07,1762.42435909,1757.82994884
2011-01-06,1763.63514612,1759.04188233
2011-01-05,1762.88495732,1758.29091883
2011-01-04,1763.4135701,1758.81961724
2011-01-03,1758.47091181,1753.87431137
2010-12-31,1758.98548076,1754.38909283
2010-12-30,1763.21845132,1758.62334271
2010-12-29,1760.98923644,1756.39063262
2010-12-28,1770.07107617,1765.47439561
2010-12-27,1761.11177768,1756.51094975
2010-12-23,1760.4285602,1755.82749475
2010-12-22,1759.67615655,1755.0744221
2010-12-21,1760.05176037,1755.45239798
2010-12-20,1760.06402973,1755.46467539
2010-12-17,1760.22762818,1755.62962687
2010-12-16,1761.50467853,1756.90722651
2010-12-15,1762.77002395,1758.1734276
2010-12-14,1768.60470337,1764.01020845
2010-12-13,1773.13791202,1768.54450655
2010-12-10,1775.84052466,1771.24758907
2010-12-09,1775.80491128,1771.21194259
2010-12-08,1774.60162994,1770.00607847
2010-12-07,1771.22770001,1766.63074693
2010-12-06,1774.32436192,1769.72825886
2010-12-03,1773.58860586,1768.99186454
2010-12-02,1773.3331257,1768.73620293
2010-12-01,1772.39049557,1767.79326841
2010-11-30,1772.47096708,1767.87396517
2010-11-29,1772.336559,1767.73950354
2010-11-26,1771.2528388,1766.65552398
2010-11-24,1772.1410415,1767.54429341
2010-11-23,1788.02883361,1783.43396406
2010-11-22,1788.93815937,1784.34164329
2010-11-19,1787.66200399,1783.06258124
2010-11-18,1797.57562283,1792.97830779
2010-11-17,1800.78155037,1796.18540088
2010-11-16,1799.67513994,1795.07772368
2010-11-15,1806.35115807,1801.75548612
2010-11-12,1804.40435324,1799.80790606
2010-11-11,1802.2372075,1797.63988095
2010-11-10,1800.47464234,1795.87428614
2010-11-09,1802.19133396,1797.59139614
2010-11-08,1797.58304965,1792.98037354
2010-11-05,1799.52447949,1794.92251937
2010-11-04,1799.80092058,1795.19939738
2010-11-03,1793.56791209,1788.96217818
2010-11-02,1795.16074917,1790.55803762
2010-11-01,1794.51406267,1789.90643682
2010-10-29,1792.50040141,1787.89017875
2010-10-28,1793.42662745,1788.81678757
2010-10-27,1792.24094873,1787.62934448
2010-10-26,1783.12164937,1778.50772145
2010-10-25,1779.75663308,1775.1418341
2010-10-22,1778.90834194,1774.29278199
2010-10-21,1779.94418498,1775.33001209
2010-10-20,1718.90182807,1714.28304366
2010-10-19,1721.25678054,1716.63847872
2010-10-18,1721.68711861,1717.06448445
2010-10-15,1722.24073718,1717.61843232
2010-10-14,1722.52479089,1717.90295847
2010-10-13,1721.44316053,1716.82077774
2010-10-12,1719.40099501,1714.7776505
2010-10-11,1740.2405383,1735.61837108
2010-10-08,1736.88296291,1732.25969026
2010-10-07,1737.92421618,1733.3014042
2010-10-06,1739.46647501,1734.84452526
2010-10-05,1746.60108767,1741.9816717
2010-10-04,1746.41686637,1741.79736093
2010-10-01,1745.62915997,1741.00905195
2010-09-30,1741.67854248,1737.0561105
2010-09-29,1741.04463783,1736.42197536
2010-09-28,1739.83586083,1735.21230037
2010-09-27,1739.2459092,1734.62199404
2010-09-24,1740.39135952,1735.76806202
2010-09-23,1745.55460179,1740.93262566
2010-09-22,1742.07037325,1737.44635092
2010-09-21,1742.08688594,1737.46286554
2010-09-20,1746.89582152,1742.27305843
2010-09-17,1746.79853634,1742.17631917
2010-09-16,1747.17062695,1742.54854173
2010-09-15,1744.41940059,1739.79530358
2010-09-14,1743.10826302,1738.48264183
2010-09-13,1750.51588136,1745.89232841
2010-09-10,1750.8095612,1746.18637189
2010-09-09,1755.97300721,1751.35176317
2010-09-08,1757.66499644,1753.0503451
2010-09-07,1754.65872794,1750.04182386
2010-09-03,1748.52734629,1743.90734468
2010-09-02,1743.7640996,1739.1426431
2010-09-01,1747.83283404,1743.21317611
2010-08-31,1750.20817219,1745.58980605
2010-08-30,1760.15136421,1755.53580205
2010-08-27,1763.16131785,1758.54668513
2010-08-26,1755.62906347,1751.01144509
2010-08-25,1756.1669136,1751.54950495
2010-08-24,1759.96467283,1755.34931771
2010-08-23,1762.20686739,1757.59334165
2010-08-20,1758.15116647,1753.5349156
2010-08-19,1758.1259355,1753.50967396
2010-08-18,1765.10638569,1760.49225314
2010-08-17,1764.69873941,1760.08445966
2010-08-16,1762.42509633,1757.8089464
2010-08-13,1761.54919744,1756.93212089
2010-08-12,1760.74546884,1756.12679945
2010-08-11,1765.80333537,1761.18612881
2010-08-10,1762.61661273,1757.99663282
2010-08-09,1770.51634088,1765.89821517
2010-08-06,1769.65756422,1765.04074861
2010-08-05,1774.20499272,1769.5889582
2010-08-04,1772.2239732,1767.6066126
2010-08-03,1771.92518192,1767.30765127
2010-08-02,1774.67932781,1770.06323657
2010-07-30,1770.25651997,1765.64343484
2010-07-29,1767.11153827,1762.49692482
2010-07-28,1761.46726659,1756.85093528
2010-07-27,1762.69879863,1758.08370865
2010-07-26,1762.73912637,1758.12518712
2010-07-23,1762.55175577,1757.93753782
2010-07-22,1766.03031582,1761.41767949
2010-07-21,1764.59352743,1759.98036963
2010-07-20,1764.29130035,1759.67800421
2010-07-19,1765.05098731,1760.43799008
2010-07-16,1767.15254326,1762.539946
2010-07-15,1767.18367612,1762.57114284
2010-07-14,1764.97353041,1760.35999471
2010-07-13,1766.32199914,1761.70916318
2010-07-12,1773.73448403,1769.12452113
2010-07-09,1769.2508572,1764.63929305
2010-07-08,1766.36118643,1761.74832595
2010-07-07,1766.59698425,1761.98242672
2010-07-06,1764.18644357,1759.56685073
2010-07-02,1761.16646134,1756.544028
2010-07-01,1762.86722757,1758.23745738
2010-06-30,1768.18404742,1763.5561923
2010-06-29,1771.20964925,1766.58301797
2010-06-28,1765.26568251,1760.63392338
2010-06-25,1764.87687144,1760.24131828
2010-06-24,1774.76616391,1770.13330609
2010-06-23,1773.97048694,1769.3371341
2010-06-22,1781.18774412,1776.55642936
2010-06-21,1777.10107178,1772.46731759
2010-06-18,1780.08437083,1775.45263957
2010-06-17,1781.46938503,1776.83832643
2010-06-16,1781.34294299,1776.71142608
2010-06-15,1781.96955293,1777.3383432
2010-06-14,1787.66745267,1783.03834831
2010-06-11,1787.9552442,1783.3263018
2010-06-10,1783.37553624,1778.74440452
2010-06-09,1782.01632866,1777.38459854
2010-06-08,1792.30997089,1787.68161837
2010-06-07,1788.26008396,1783.62918482
2010-06-04,1793.04933228,1788.41984923
2010-06-03,1795.0958652,1790.46754941
2010-06-02,1795.17738674,1790.54729553
2010-06-01,1794.9765615,1790.3463902
2010-05-28,1791.61743183,1786.98564914
2010-05-27,1790.47671589,1785.84415582
2010-05-26,1789.98586816,1785.35239678
2010-05-25,1787.24614857,1782.6111377
2010-05-24,1785.89298573,1781.25714012
2010-05-21,1785.05968331,1780.42323938
2010-05-20,1788.30492782,1783.66984377
2010-05-19,1786.51974216,1781.88359588
2010-05-18,1784.6028155,1779.96591861
2010-05-17,1789.34504493,1784.70996523
2010-05-14,1790.13888803,1785.50409962
2010-05-13,1787.5541304,1782.91799206
2010-05-12,1783.66963461,1779.03074508
2010-05-11,1789.26065969,1784.6257295
2010-05-10,1785.31655815,1780.67973283
2010-05-07,1785.48772393,1780.85096827
2010-05-06,1787.05129518,1782.41511506
2010-05-05,1790.64021411,1786.005223
2010-05-04,1794.10426442,1789.47056312
2010-05-03,1793.14968142,1788.51554841
2010-04-30,1789.03642736,1784.40053219
2010-04-29,1787.88291927,1783.24411876
2010-04-28,1782.97783982,1778.33669537
2010-04-27,1772.25983654,1767.61609929
2010-04-26,1769.94630919,1765.30112656
2010-04-23,1770.25223859,1765.60817213
2010-04-22,1769.30826646,1764.66224014
2010-04-21,1769.53438471,1764.8841361
2010-04-20,1767.76929292,1763.11789694
2010-04-19,1766.0344899,1761.38252306
2010-04-16,1759.57528134,1754.93040665
2010-04-15,1759.41857746,1754.77309438
2010-04-14,1767.61056088,1762.96819668
2010-04-13,1769.58405651,1764.9432956
2010-04-12,1769.27714616,1764.63818223
2010-04-09,1771.84487712,1767.20681229
2010-04-08,1758.88278847,1754.2406302
2010-04-07,1764.21020806,1759.57062354
2010-04-06,1759.91464687,1755.27304085
2010-04-05,1763.99986157,1759.35937346
2010-04-01,1763.9829451,1759.3412203
2010-03-31,1763.90682502,1759.26504166
2010-03-30,1765.114297,1760.47310912
2010-03-29,1765.02852562,1760.38824829
2010-03-26,1765.49861645,1760.8586184
2010-03-25,1765.16414927,1760.52920871
2010-03-24,1769.77019216,1765.13778632
2010-03-23,1768.60788763,1763.97467361
2010-03-22,1702.40488738,1697.80117356
2010-03-19,1698.35311354,1693.75759156
2010-03-18,1681.56091963,1676.96354853
2010-03-17,1665.09876012,1660.49502107
2010-03-16,1641.67827287,1637.07461905
2010-03-15,1641.99337832,1637.39488642
2010-03-12,1638.21836521,1633.61870214
2010-03-11,1639.30778988,1634.70878799
2010-03-10,1640.68421415,1636.08616893
2010-03-09,1644.9234773,1640.3282249
2010-03-08,1644.93891575,1640.34367481
2010-03-05,1640.44702486,1635.84950496
2010-03-04,1639.3613258,1634.76348953
2010-03-03,1635.44272563,1630.84326804
2010-03-02,1629.86403805,1625.26304527
2010-03-01,1629.53471214,1624.93210529
2010-02-26,1631.57511857,1626.97260291
2010-02-25,1628.99998484,1624.39363668
2010-02-24,1629.1279148,1624.51977515
2010-02-23,1628.04715666,1623.43769538
2010-02-22,1626.41916004,1621.80714462
2010-02-19,1623.29125469,1618.6763695
2010-02-18,1622.25782804,1617.64282658
2010-02-17,1622.27264193,1617.65765577
2010-02-16,1622.26441934,1617.65145161
2010-02-12,1623.38531017,1618.77246356
2010-02-11,1620.24000396,1615.62440583
2010-02-10,1621.18714717,1616.57164986
2010-02-09,1621.24039749,1616.62497727
2010-02-08,1620.55081829,1615.93509277
2010-02-05,1620.41529928,1615.79926893
2010-02-04,1651.08603772,1646.46771382
2010-02-03,1651.66827283,1647.05151008
2010-02-02,1666.88262749,1662.26509876
2010-02-01,1664.23809883,1659.61875375
2010-01-29,1671.20539459,1666.58676017
2010-01-28,1675.23044255,1670.61319703
2010-01-27,1677.79072813,1673.1758215
2010-01-26,1675.47793738,1670.85764484
2010-01-25,1677.76578793,1673.14610979
2010-01-22,1677.40076266,1672.77936549
2010-01-21,1676.59270703,1671.96861794
2010-01-20,1676.87841517,1672.25442531
2010-01-19,1677.57705379,1672.95331473
2010-01-15,1677.3266132,1672.70279786
2010-01-14,1677.02797519,1672.40386839
2010-01-13,1677.62455515,1673.0021563
2010-01-12,1686.0268278,1681.40593793
2010-01-11,1694.73166984,1690.09988879
2010-01-08,1695.07601899,1690.44606714
2010-01-07,1676.11516801,1671.48417896
2010-01-06,1676.34503432,1671.71405109
2010-01-05,1665.07645494,1660.43720152
2010-01-04,1665.41582577,1660.77692978
2009-12-31,1665.80976208,1661.17094026
2009-12-30,1658.91236716,1654.27177506
2009-12-29,1646.58105954,1641.93848382
2009-12-28,1646.23596908,1641.59307118
2009-12-24,1644.80465364,1640.16624145
2009-12-23,1638.6097944,1633.96871858
2009-12-22,1633.3085719,1628.66712902
2009-12-21,1633.28568204,1628.6441353
2009-12-18,1633.50716726,1628.86587438
2009-12-17,1633.6484465,1629.00754341
2009-12-16,1633.68794242,1629.0448902
2009-12-15,1636.37057346,1631.72304156
2009-12-14,1650.75390018,1646.11014378
2009-12-11,1640.91314899,1636.2668607
2009-12-10,1638.35403615,1633.70667626
2009-12-09,1634.5492823,1629.90131042
2009-12-08,1637.33389523,1632.68751751
2009-12-07,1637.51982863,1632.87371866
2009-12-04,1638.86838961,1634.22285468
2009-12-03,1636.72814089,1632.0820224
2009-12-02,1635.85058211,1631.20328948
2009-12-01,1639.10800862,1634.46212461
2009-11-30,1635.73611246,1631.08833807
2009-11-27,1630.3977228,1625.74786756
2009-11-25,1628.52293295,1623.87233464
2009-11-24,1629.62583551,1624.97579224
2009-11-23,1628.92680025,1624.27555553
2009-11-20,1627.31326601,1622.65892182
2009-11-19,1601.65265296,1596.99306687
2009-11-18,1599.03139126,1594.36899951
2009-11-17,1597.50528484,1592.8421644
2009-11-16,1597.28856732,1592.62525813
2009-11-13,1607.20384822,1602.54138532
2009-11-12,1611.29866712,1606.63677546
2009-11-11,1609.47039308,1604.80818858
2009-11-10,1613.5701171,1608.90865215
2009-11-09,1615.69921215,1611.03800717
2009-11-06,1612.79224471,1608.12938463
2009-11-05,1613.3923162,1608.73019174
2009-11-04,1608.894496,1604.23058706
2009-11-03,1610.30661359,1605.64309505
2009-11-02,1607.55919532,1602.89271955
2009-10-30,1607.1799819,1602.51343756
2009-10-29,1601.75950335,1597.0900459
2009-10-28,1608.65773935,1603.99027713
2009-10-27,1610.94023263,1606.27391551
2009-10-26,1607.8006414,1603.13246908
2009-10-23,1608.57609921,1603.90830218
2009-10-22,1606.530079,1601.86082033
2009-10-21,1573.36757555,1568.71784315
2009-10-20,1587.92634464,1583.27635951
2009-10-19,1565.76878806,1561.1400928
2009-10-16,1569.21013795,1564.58090967
2009-10-15,1569.29515686,1564.66526025
2009-10-14,1571.30458807,1566.67528331
2009-10-13,1579.74077658,1575.11246394
2009-10-12,1590.71137272,1586.08882334
2009-10-09,1595.22293928,1590.59136984
2009-10-08,1589.85721141,1585.22253175
2009-10-07,1585.85777117,1581.22041529
2009-10-06,1585.31754838,1580.67948505
2009-10-05,1583.44010725,1578.79723541
2009-10-02,1586.94803742,1582.30675204
2009-10-01,1594.77264835,1590.13305528
2009-09-30,1593.02293806,1588.37956153
2009-09-29,1593.3334795,1588.69016982
2009-09-28,1593.77927211,1589.13617998
2009-09-25,1603.53016762,1598.88690861
2009-09-24,1601.09170859,1596.44698156
2009-09-23,1601.02115667,1596.37642315
2009-09-22,1604.33368862,1599.69148448
2009-09-21,1602.28219996,1597.63713392
2009-09-18,1600.84155871,1596.19395235
2009-09-17,1600.15618461,1595.50554995
2009-09-16,1601.34541795,1596.69654502
2009-09-15,1604.60582593,1599.95828945
2009-09-14,1601.27290334,1596.62421646
2009-09-11,1608.67167182,1604.02514593
2009-09-10,1608.10368107,1603.45325312
2009-09-09,1607.01792141,1602.36633779
2009-09-08,1614.60473485,1609.9571653
2009-09-04,1613.45806136,1608.80993747
2009-09-03,1615.06372675,1610.41585805
2009-09-02,1614.81485617,1610.16978171
2009-09-01,1613.66921346,1609.02318111
2009-08-31,1616.29305897,1611.65016779
2009-08-28,1623.86177867,1619.22334138
2009-08-27,1622.76001533,1618.12045033
2009-08-26,1616.74997832,1612.10871635
2009-08-25,1625.46765396,1620.81585913
2009-08-24,1637.95377438,1633.30690483
2009-08-21,1634.5976357,1629.94732991
2009-08-20,1637.75682979,1633.10798256
2009-08-19,1627.98881172,1623.33925106
2009-08-18,1630.12863209,1625.48286353
2009-08-17,1629.50129871,1624.86137315
2009-08-14,1629.58974897,1624.95013289
2009-08-13,1634.72149139,1630.08320641
2009-08-12,1642.5249698,1637.88746333
2009-08-11,1639.95986594,1635.32097907
2009-08-10,1639.69016758,1635.04979265
2009-08-07,1637.39888296,1632.75673106
2009-08-06,1637.65065065,1633.00856725
2009-08-05,1638.25556396,1633.60629845
2009-08-04,1638.05679455,1633.40778502
2009-08-03,1636.49754531,1631.84823525
2009-07-31,1636.03554449,1631.38612823
2009-07-30,1636.55390453,1631.90487724
2009-07-29,1638.12214952,1633.47417297
2009-07-28,1641.03549016,1636.38847524
2009-07-27,1655.02748408,1650.38214955
2009-07-24,1654.22423884,1649.57359161
2009-07-23,1655.36703595,1650.71673841
2009-07-22,1658.1279621,1653.47805117
2009-07-21,1653.06258845,1648.41039969
2009-07-20,1656.37151954,1651.71993667
2009-07-17,1656.27306953,1651.61981238
2009-07-16,1665.84809999,1661.19814938
2009-07-15,1673.55156298,1668.90408308
2009-07-14,1691.7088648,1687.06456972
2009-07-13,1691.70148395,1687.05727873
2009-07-10,1690.73575567,1686.09128931
2009-07-09,1695.0868572,1690.43779092
2009-07-08,1693.59981174,1688.94956662
2009-07-07,1692.25237425,1687.60194169
2009-07-06,1694.86552671,1690.2161935
2009-07-02,1694.57353086,1689.92397271
2009-07-01,1692.73628396,1688.08293318
2009-06-30,1697.60927516,1692.95676084
2009-06-29,1696.04138054,1691.38669804
2009-06-26,1699.47904765,1694.82592038
2009-06-25,1700.74645893,1696.09433703
2009-06-24,1710.3605625,1705.71232921
2009-06-23,1714.51511812,1709.86892602
2009-06-22,1720.94141541,1716.29777975
2009-06-19,1719.16974729,1714.52487418
2009-06-18,1722.97852591,1718.3351601
2009-06-17,1730.00971149,1725.36885257
2009-06-16,1736.07353787,1731.43384442
2009-06-15,1735.15335623,1730.51243229
2009-06-12,1732.19896092,1727.55517829
2009-06-11,1740.40177021,1735.7597401
2009-06-10,1734.01682475,1729.37098963
2009-06-09,1741.20598065,1736.56334978
2009-06-08,1742.29850021,1737.65644189
2009-06-05,1750.92821267,1746.28789515
2009-06-04,1752.47656985,1747.83660781
2009-06-03,1753.10916721,1748.46933878
2009-06-02,1751.93603604,1747.29529368
2009-06-01,1753.88479865,1749.24548087
2009-05-29,1751.29658451,1746.65642096
2009-05-28,1748.85886019,1744.21742596
2009-05-27,1755.78591846,1751.14737117
2009-05-26,1752.12473056,1747.48230342
2009-05-22,1751.63694947,1746.99358584
2009-05-21,1753.21883777,1748.57619236
2009-05-20,1753.05194854,1748.40915514
2009-05-19,1753.03508506,1748.39214638
2009-05-18,1754.36218073,1749.71975775
2009-05-15,1752.74410583,1748.10082173
2009-05-14,1760.40640727,1755.76575007
2009-05-13,1756.18132083,1751.53796161
2009-05-12,1763.30078299,1758.66019118
2009-05-11,1762.31127271,1757.66989535
2009-05-08,1760.14205693,1755.49995809
2009-05-07,1757.82685751,1753.18155179
2009-05-06,1756.96092454,1752.31393316
2009-05-05,1759.36255364,1754.71181129
2009-05-04,1764.72637016,1760.07792586
2009-05-01,1770.60549742,1765.95936637
2009-04-30,1767.51267405,1762.86381908
2009-04-29,1774.77445396,1770.12850169
2009-04-28,1773.08995939,1768.44171376
2009-04-27,1783.9801266,1779.3366849
2009-04-24,1778.75863211,1774.11270237
2009-04-23,1779.29815007,1774.65349869
2009-04-22,1783.52529351,1778.88233986
2009-04-21,1784.3381604,1779.69798012
2009-04-20,1779.50976306,1774.86607183
2009-04-17,1778.66760365,1774.02227283
2009-04-16,1780.46309172,1775.82047821
2009-04-15,1777.22837145,1772.5835423
2009-04-14,1784.23255306,1779.59099837
2009-04-13,1782.53060534,1777.89195238
2009-04-09,1779.97118023,1775.33125785
2009-04-08,1780.13211094,1775.49224813
2009-04-07,1792.8093993,1788.17262243
2009-04-06,1789.22652239,1784.58688128
2009-04-03,1792.42432753,1787.78595103
2009-04-02,1809.55486907,1804.92092537
2009-04-01,1807.31048279,1802.67495704
2009-03-31,1804.66269476,1800.02603479
2009-03-30,1804.66266157,1800.02623963
2009-03-27,1818.36869354,1813.73767108
2009-03-26,1809.30134794,1804.66554109
2009-03-25,1813.820473,1809.18675856
2009-03-24,1816.30512257,1811.67220481
2009-03-23,1816.83389548,1812.20248128
2009-03-20,1819.57111431,1814.9413894
2009-03-19,1817.73260053,1813.101861
2009-03-18,1822.24583626,1817.61798547
2009-03-17,1822.70487634,1818.07753584
2009-03-16,1824.11620207,1819.48999941
2009-03-13,1822.30893017,1817.68186859
2009-03-12,1825.11959383,1820.49433642
2009-03-11,1827.5341308,1822.91078775
2009-03-10,1826.85884964,1822.23449851
2009-03-09,1820.86516419,1816.23649463
2009-03-06,1823.2451866,1818.61744373
2009-03-05,1823.93729069,1819.3115306
2009-03-04,1816.93093926,1812.30205709
2009-03-03,1814.42432606,1809.79285863
2009-03-02,1811.71524456,1807.08182884
2009-02-27,1798.73230125,1794.09464013
2009-02-26,1780.3083666,1775.66520171
2009-02-25,1762.03203567,1757.38372334
2009-02-24,1760.7512068,1756.10695755
2009-02-23,1761.04462628,1756.40121318
2009-02-20,1756.18400547,1751.53748914
2009-02-19,1758.87207674,1754.22694688
2009-02-18,1768.9140993,1764.27602074
2009-02-17,1764.97763948,1760.33568021
2009-02-13,1773.62864405,1768.98990832
2009-02-12,1773.00495121,1768.36595465
2009-02-11,1773.02040876,1768.38141847
2009-02-10,1774.20372145,1769.56576808
2009-02-09,1773.76404565,1769.12594377
2009-02-06,1772.70113636,1768.06273367
2009-02-05,1775.32226808,1770.68037769
2009-02-04,1776.91960024,1772.27849233
2009-02-03,1775.83394595,1771.1920707
2009-02-02,1789.79480953,1785.15796915
2009-01-30,1804.53207173,1799.89941389
2009-01-29,1803.56881385,1798.93532821
2009-01-28,1809.17737344,1804.54612311
2009-01-27,1816.85145572,1812.22311311
2009-01-26,1813.25874572,1808.62501581
2009-01-23,2337.90613832,2333.61725017
2009-01-22,2343.67608397,2339.39225526
2009-01-21,2343.20673485,2338.92243043
2009-01-20,2342.08140152,2337.79815694
2009-01-16,2349.12987247,2344.85299723
2009-01-15,2344.98296708,2340.70304339
2009-01-14,2343.80078293,2339.51115233
2009-01-13,2349.99137327,2345.70398077
2009-01-12,2359.31129458,2355.03053372
2009-01-09,2354.40705531,2350.12303718
2009-01-08,2352.40988582,2348.12968578
2009-01-07,2355.01800541,2350.73963749
2009-01-06,2364.67224566,2360.40143199
2009-01-05,2360.54019651,2356.26622423
2009-01-02,2369.53049859,2365.26313891
2008-12-31,2367.11228156,2362.84398238
2008-12-30,2361.69538979,2357.42444824
2008-12-29,2373.82731747,2369.56485967
